SSN,Name,BirthDate,EmployedDate,Salary
164940,Nureen,1997-08-23,2020-08-23,62480
140189,Arifin,1983-05-27,2004-10-27,41328
153212,Ismail,1987-01-28,2015-05-18,34569
140430,Dayana,1991-10-14,2003-03-08,52837
164942,Sofea,1994-12-16,2016-10-22,49373
120344,Jane,1985-10-10,2018-03-27,60845
178362,Izzah,1992-11-10,2003-04-14,43597
169359,Izzati,1995-01-11,2012-05-08,58428
185798,Aisyah,1992-08-18,2021-07-10,37016
103742,Eryna,1980-12-24,2006-12-04,36676
127375,Soraya,1996-12-14,2002-07-26,41701
164018,Nureen,1982-05-27,2017-05-23,43891
105367,Nureen,1993-05-28,2000-03-24,62222
151114,Qistina,1989-09-19,2022-09-24,34858
118284,Ezra,1995-07-07,2019-07-17,53361
181062,Zara,1992-08-01,2010-05-07,38389
160976,Nurul,1987-08-18,2018-04-13,50155
112079,Afif,1982-06-12,2011-03-20,35104
103800,Hayati,1997-04-17,2003-03-08,37300
108735,Imran,1996-03-06,2022-07-15,44261
162363,Hadi,1995-04-17,2019-11-19,42120
113514,Farah,1982-02-15,2005-04-26,60473
189504,Aina,1982-01-10,2017-01-27,30953
198188,Ilham,1995-10-24,2016-11-01,55771
115267,Azura,1981-01-13,2019-05-17,47129
114354,Nurul,1986-01-24,2005-04-28,59277
183501,Imran,2000-02-25,2012-02-16,44805
187127,Zaim,1989-07-26,2015-08-15,51050
171691,Hasif,1995-11-12,2022-10-10,51504
154291,Zara,1987-08-05,2016-07-02,34122
136881,Izzah,1996-11-25,2009-12-10,53211
114435,Rahman,1992-11-04,2000-03-04,46904
170065,Razak,1986-03-08,2009-02-20,33317
196471,Nurul,1981-02-26,2010-04-10,52829
109677,Qistina,1983-09-17,2016-11-10,51027
131583,Adeeb,2000-07-05,2003-08-11,57514
197390,Fikri,1997-09-22,2002-01-08,40104
192070,Izzati,1981-11-11,2003-02-05,59123
116705,Fauzi,1987-04-20,2000-04-22,36887
155787,Alya,1983-07-12,2016-10-13,41122
118854,Adnan,1999-01-11,2021-01-19,54879
192242,Ashraf,1981-01-05,2014-04-16,36852
108957,Ilham,1997-10-21,2008-08-10,39855
157837,Diana,1983-04-03,2002-03-09,36970
179991,Dayana,1987-07-07,2009-09-25,50764
118417,Khadijah,1982-02-11,2011-01-14,45702
107812,Sofia,1996-10-08,2020-10-10,57484
150489,Aishah,1990-11-20,2021-05-04,61136
198576,Rayyan,1988-12-26,2012-04-09,57448
113447,Afiq,1987-01-12,2003-03-26,45690
138179,Aziz,1985-07-17,2015-06-01,41727
121963,Zainab,1997-08-03,2012-05-27,41462
113820,Wafi,1985-10-13,2011-09-13,59294
155704,Alya,1994-05-26,2007-01-02,35188
132041,Adeeb,1986-03-12,2004-10-07,47870
116230,Haziq,1985-11-25,2021-04-02,44849
118111,Akmal,1982-08-15,2008-01-22,56657
137282,Afiq,1996-06-22,2012-11-20,50472
161122,Fatimah,1995-02-14,2003-02-14,55535
161358,Sofia,1991-10-07,2010-07-06,44692
169577,Arif,1983-08-17,2013-06-04,40201
111017,Ahmad,1998-12-02,2020-02-21,45134
161964,Hadi,1981-07-05,2001-04-01,53016
106454,Luqman,1993-12-27,2005-06-19,31152
101815,Olivia,1981-11-01,2013-08-11,54163
103675,Rayyan,1999-11-09,2003-09-18,44530
130932,Auni,1993-05-23,2021-11-28,42984
141644,Nazri,1999-08-19,2007-02-17,30538
178648,Eryna,1984-04-02,2014-06-10,62281
199813,Hayati,1990-01-14,2008-12-02,38678
157931,Amir,1988-09-10,2018-09-22,47817
166756,Hamid,1983-02-24,2008-10-13,37602
195680,Hafiz,1994-07-05,2004-08-28,55103
153941,Alya,1996-05-17,2012-04-11,36591
134948,Nureen,2000-12-17,2015-02-04,52297
197482,Izzati,1999-07-14,2005-06-16,37500
132056,Syukri,1990-09-25,2011-11-05,54837
184813,Soraya,1999-03-03,2015-01-11,44231
128347,Hafiz,1994-03-21,2012-07-26,56074
143385,Akmal,1994-07-05,2016-03-21,47371
119369,Wafi,1985-03-10,2008-08-13,55536
113095,Arifin,1988-07-13,2003-04-17,54105
139404,Zara,2000-09-24,2004-11-14,38026
193930,Matthew,1987-05-09,2000-01-14,38386
190916,Nashit,1997-06-25,2018-09-12,42978
175043,Alya,1994-09-25,2012-10-10,45774
138825,Sofia,1989-05-11,2019-05-28,59041
141406,Nadia,1983-01-09,2015-08-20,33838
150207,Sofea,1997-03-17,2007-02-08,54947
138206,Syafiq,1984-12-18,2003-04-20,57104
145960,Zulkifli,1997-03-26,2008-10-07,52616
132450,Zulkifli,1993-09-07,2022-07-24,53984
100963,Amira,1997-12-07,2003-05-16,55815
150595,Nur,1983-11-11,2005-06-27,35515
114738,Fadhilah,1992-09-09,2010-06-13,56522
135240,Luqman,1985-02-16,2010-11-15,48769
160853,Azura,1994-10-20,2007-10-19,54009
123633,Amsyar,1983-03-21,2000-03-20,54137
195682,Alya,1985-12-02,2020-06-28,60832
156558,Lutfi,2000-09-19,2019-06-10,48650
164817,Zainal,1989-11-05,2002-09-02,48546
169053,Abidin,1992-09-20,2005-10-10,55280
133187,Razak,1998-10-18,2019-01-26,51452
119481,Nurin,1983-08-16,2022-08-19,53509
164055,Luqman,2000-09-26,2017-01-17,61859
143221,Jane,1987-02-02,2002-07-01,53346
167828,Zainab,1988-08-07,2022-05-20,30653
104637,Aminuddin,1983-06-04,2016-05-10,52789
181353,Arifin,1981-09-26,2020-01-21,34631
159540,Rifqi,1994-05-16,2019-08-09,32063
184248,Azfar,1993-04-06,2022-12-12,38917
169285,Elina,1996-10-20,2019-08-04,59053
157952,Khadijah,1998-12-25,2018-08-02,51560
155203,Aqilah,1988-07-08,2006-12-12,37559
185000,Aminuddin,1983-05-22,2008-07-05,39990
144477,Fadhilah,1997-02-04,2008-08-05,48936
198714,Nadia,1983-11-23,2002-11-08,40005
195494,Nur,1994-02-15,2007-03-16,42224
121564,Michael,1981-08-02,2005-03-13,46552
106586,Zulkifli,1983-07-03,2009-05-05,59724
181369,Daniel,1993-02-24,2018-07-07,50284
108667,Lina,1994-09-03,2001-04-24,51313
121931,Haziq,1995-02-22,2003-08-01,56547
154644,Aqilah,1984-01-22,2006-02-02,36454
195106,Soraya,1981-09-10,2018-04-13,50194
143420,Hamid,1994-03-02,2003-02-01,46537
108626,Aqil,1980-11-06,2001-12-16,41507
108049,Aina,1982-08-17,2014-05-20,55962
195545,Jane,1985-07-09,2005-01-12,51896
172082,Arifin,1984-11-06,2002-05-03,55221
195000,Nurul,1996-07-04,2018-06-03,32145
195065,Afif,1998-06-28,2005-11-09,32364
198335,Diana,1995-10-23,2016-06-06,51455
186315,Haziq,1992-07-10,2018-07-22,43199
137133,Emily,1998-10-13,2020-10-06,49926
172296,Zara,1991-06-01,2011-12-14,45314
183581,Lina,1981-06-21,2012-05-04,49276
150152,Hafiz,1983-05-03,2016-05-26,39952
111818,Firdaus,1986-06-02,2008-06-25,55325
140610,Zaim,1997-10-20,2005-03-20,52159
176891,Izzati,1989-09-02,2013-11-12,55547
120356,Aqilah,1984-07-21,2019-08-22,41740
155413,Zulkifli,1991-04-22,2009-01-10,62510
184601,Irfan,1986-04-24,2014-07-16,47882
115285,Jane,1982-04-25,2006-11-19,60299
121888,Ismadi,1986-08-03,2012-12-08,50560
174531,Izzati,1984-10-22,2014-07-05,32409
134269,Zainab,1990-03-17,2010-08-23,37298
108945,Ain,1991-11-04,2016-10-19,59816
103155,Marissa,1997-11-21,2006-01-22,30128
157630,Qistina,1980-10-11,2018-11-09,51800
166232,Izzat,1999-01-21,2009-09-08,54222
136473,Aina,1987-08-06,2022-11-12,35122
163817,Syafiq,1998-04-19,2007-11-17,56763
188169,Izzah,1986-03-19,2003-04-14,45011
189399,Syed,1990-10-25,2010-03-27,56979
141167,Izzah,1992-08-16,2000-05-28,42097
161921,Rahim,1982-12-01,2018-04-12,50126
181141,Ili,1992-11-16,2009-02-15,58372
132958,Izzah,1987-06-06,2011-05-26,53005
121560,Hadi,1988-01-15,2020-09-22,30106
102046,Ilham,1993-11-18,2000-01-22,49030
108502,Nurul,1985-04-28,2005-10-15,56017
111905,Arifin,1996-12-05,2008-08-02,51608
149284,Hayati,1999-04-04,2010-08-27,46901
164943,Siti,1984-05-16,2000-07-19,36367
168206,Zara,1986-07-28,2018-07-22,36272
115645,Adeeb,1996-03-14,2012-07-02,48363
196238,Dayana,1987-12-22,2019-02-04,40732
160137,Nur,1985-08-04,2022-08-18,58571
133101,Aisy,1984-05-03,2014-03-28,60606
175715,Siti,1988-03-21,2002-10-17,43990
159234,Salmi,1993-12-13,2009-02-06,59180
154692,Sofea,1998-03-26,2017-01-14,52343
108503,Aina,1989-02-11,2021-05-13,36963
113487,Ain,1984-06-05,2008-11-12,36259
184027,Ismail,1982-12-18,2011-01-14,45953
133845,Alyssa,1983-07-13,2021-12-24,40352
172761,Zainab,1987-08-23,2003-03-28,55611
169106,Zulkifli,1994-11-26,2009-07-08,52695
125233,Zainal,1994-03-18,2012-11-17,42377
145256,Zainab,1994-06-18,2013-03-18,42669
143471,Salmi,1992-06-10,2002-10-19,51679
122268,Ashraf,1989-09-11,2015-11-27,33325
195504,Ili,1988-03-19,2009-09-28,54771
161337,Imran,1996-07-19,2015-05-11,30573
182170,Zulkifli,1982-03-25,2018-11-09,57450
131466,Ezra,1986-05-13,2020-11-10,44341
119420,Fikri,1995-08-12,2006-10-26,31173
103667,Luqman,1991-08-06,2010-08-02,60391
103359,Syed,1985-07-18,2010-07-01,30890
124088,Zara,1981-11-22,2020-01-14,30115
131665,Aqil,1982-02-23,2006-04-01,52520
196759,Farah,1990-09-20,2004-12-07,34273
175663,Luqman,1989-10-17,2002-02-13,40568
172002,Zainal,1987-12-03,2014-11-12,45291
117177,Alya,1991-06-25,2002-01-22,38918
159533,Razak,1992-12-01,2016-02-13,49028
117821,Aisyah,1996-04-19,2007-03-19,59025
196009,Fauzi,1996-03-21,2018-02-03,61414
134002,Syazwan,1995-03-20,2002-03-09,38214
123537,Razak,1995-09-03,2017-06-23,34261
111208,Hadi,1983-03-08,2015-08-02,49931
160878,Nurul,1982-02-18,2015-01-24,55805
115374,Ezra,1980-03-17,2016-02-19,35341
176474,Syazwan,1991-02-12,2003-11-08,35203
174844,Afif,1982-07-06,2018-04-22,49522
125014,Nor,1985-02-27,2002-11-26,32325
130913,Ismail,1997-10-21,2021-09-17,62544
174643,Hamid,1996-01-14,2010-06-02,51826
169558,Danial,1984-12-08,2009-12-11,55974
193256,Nashit,1983-12-11,2005-01-28,39448
156471,Aina,1986-06-17,2013-02-07,45970
102782,Christopher,2000-08-20,2006-11-07,48268
105612,Aina,1990-04-23,2008-08-24,53827
157917,Michael,1991-12-27,2007-11-09,46872
105443,Nurul,1989-04-10,2004-11-09,55618
173761,Alya,1991-06-16,2010-07-07,35928
169129,Zulaikha,1996-01-21,2011-12-03,52061
159192,Aqil,1986-10-17,2007-08-08,60850
117042,Hakim,1994-08-26,2007-05-21,51329
107179,Daniel,1994-04-02,2018-10-16,58431
116913,Aisyah,1985-05-25,2016-03-21,52418
134764,Azfar,1981-12-27,2005-07-05,34785
191222,Nashit,1992-01-01,2010-06-14,55118
170954,Alya,1984-04-25,2016-04-02,34137
193443,Amir,1995-01-10,2003-07-01,44953
101941,Luqman,1993-10-20,2015-01-03,50538
163851,Siti,1988-09-15,2015-10-14,60887
189883,Zaim,1993-10-12,2015-10-25,34149
186510,Fadhilah,1999-07-28,2005-06-03,60906
198007,Amira,1991-07-26,2020-03-12,49160
118935,Sofea,1984-10-02,2022-04-03,42724
108870,Sophia,1982-12-14,2019-09-14,57059
147782,Ahmad,1995-03-03,2003-04-01,37127
138293,Ismadi,1994-07-14,2003-05-20,62260
124981,Liyana,1981-10-17,2012-02-21,50099
138330,Izzati,1988-02-11,2016-08-22,52923
156265,Lutfi,1990-06-01,2005-02-17,61403
108089,Sofea,1984-04-17,2014-10-14,30770
193249,Izzat,1985-10-14,2006-12-25,42734
158067,Hakimi,1987-03-23,2010-12-09,35396
198410,Haziq,1994-10-12,2013-09-25,62478
186034,Haziq,1992-09-16,2009-06-19,53329
139901,Zainal,1997-12-03,2001-08-18,33717
197594,Haziq,1997-04-01,2015-10-12,38924
130973,Fauzi,1994-08-07,2020-04-06,46009
165970,Ilham,1997-06-21,2001-08-16,52480
128779,Khadijah,1989-08-06,2021-04-03,41050
163429,Adnan,1992-08-04,2019-12-13,48263
199214,Ili,1989-01-17,2003-12-08,62015
159215,Nadira,1981-07-28,2022-06-25,61914
121665,Haikal,1999-09-11,2017-02-26,30511
175956,Haikal,1986-09-18,2020-09-17,43662
123066,Izzat,1989-02-12,2003-10-15,49061
185930,Izzati,1980-07-06,2017-05-06,54378
107016,Aminuddin,1980-03-10,2020-04-01,30593
108643,Rahim,1983-05-04,2018-02-21,31046
125003,Aisyah,2000-09-13,2014-04-12,43959
176846,Wafi,1991-04-25,2007-08-23,47908
108525,Azfar,1996-05-14,2011-04-05,46424
145242,Fatimah,1987-05-18,2020-05-16,34483
110201,Nureen,1995-09-08,2014-08-28,60151
180800,Amin,1984-08-09,2015-08-17,37675
111481,Amin,1992-12-23,2020-07-11,46462
161063,Fatimah,1996-03-20,2012-02-06,50168
148724,Fadhilah,1986-04-26,2017-11-20,39572
188051,Jane,1982-03-20,2000-03-27,39179
126616,Izzati,1992-12-05,2018-09-24,41913
154935,Izzati,1986-08-16,2011-09-10,36496
153978,Nurul,1981-08-23,2012-10-28,38670
152976,Izzat,1982-01-27,2009-12-22,53660
148652,Ismadi,1990-09-07,2011-11-15,30511
104894,Amir,1983-04-04,2021-06-25,60695
197812,Fatin,2000-03-09,2011-07-19,31727
189546,Sofea,1985-11-14,2012-03-15,58966
178689,Nor,1992-11-26,2009-11-24,44709
150408,Rizal,1982-02-21,2006-12-11,40069
133264,Rahim,1988-09-03,2004-12-28,57793
107412,Sofia,1981-05-16,2014-09-03,35764
194997,Syed,1991-07-15,2008-06-04,59964
169934,Zainal,1988-11-12,2010-05-15,57306
114958,Izzati,1996-12-19,2022-04-11,58165
118236,Zaim,1989-07-18,2008-06-18,40031
120322,Diana,1991-08-19,2022-02-02,51172
171560,Diana,1997-05-03,2017-03-20,32107
138380,Ismail,1988-12-07,2015-06-13,37215
121715,Amin,1994-06-01,2001-06-11,59382
130963,Danial,1991-04-28,2007-02-27,47617
167836,Sofea,1980-07-01,2007-06-28,36133
167247,Fauzi,1986-09-18,2010-12-15,50649
147376,Farah,1980-01-09,2019-03-07,30784
113268,Suraya,1991-09-16,2006-09-08,45734
188037,Aminuddin,1986-05-05,2007-08-02,61135
111564,Aishah,1987-03-18,2007-12-26,48146
195557,Firdaus,1998-10-28,2011-05-21,45796
154712,Ezra,1982-01-03,2011-05-23,53338
104299,Izzati,1980-09-28,2010-07-27,61371
174320,Rifqi,1980-07-04,2008-04-27,39603
194001,Danial,1994-12-18,2015-02-03,34063
112810,Hafiz,1997-10-04,2006-01-12,44801
140930,Aziz,1999-06-13,2018-02-19,48911
139823,Fatin,1984-11-16,2009-05-01,54719
186486,John,1994-12-03,2002-09-24,31141
157176,Hayati,1999-06-04,2016-11-22,51583
179956,Syazwan,1982-12-02,2021-02-19,49043
102813,Ismail,1999-03-21,2021-06-01,62424
160298,Jane,1987-06-25,2013-11-24,60028
117647,Danial,1994-03-22,2020-06-18,60177
128664,Aisyah,1999-12-21,2002-07-11,60234
111126,Syed,1998-06-11,2019-01-22,37616
171065,Emma,1988-12-07,2016-07-22,52854
145098,Kamil,1994-09-12,2020-03-13,37724
108934,Haziq,1986-07-06,2005-04-14,60378
111449,Aqil,1998-02-09,2012-01-13,56687
108839,Liyana,2000-12-04,2005-06-16,54851
120726,Michael,1998-01-07,2016-01-02,43993
164003,Luqman,1996-10-10,2020-08-24,49841
167143,Izzah,1997-07-18,2006-02-01,33723
165366,Nadia,1980-09-15,2014-01-19,33317
173450,Alyssa,1998-09-12,2020-10-04,32516
121611,Abidin,1983-11-13,2010-11-20,33590
174436,Aiman,1995-11-06,2015-03-26,61455
168504,Nashit,1995-06-23,2016-05-23,59909
133675,Aina,1996-08-23,2022-02-26,40326
147190,Farah,1986-06-17,2006-11-20,60197
123745,Ilham,1986-01-24,2016-12-12,35805
171390,Azfar,1981-01-19,2001-03-24,55497
134657,Hasif,1999-06-10,2013-09-06,38625
122673,Nurin,1986-12-05,2022-11-18,44054
184550,Afiq,1996-09-20,2019-01-22,43006
146972,Auni,1998-12-04,2015-07-02,45955
115009,Fatin,1999-06-03,2012-02-13,43177
168786,Nashit,1991-01-18,2012-06-16,44897
113717,Ezra,1987-04-16,2018-01-25,50490
116028,Nashit,1993-04-12,2013-12-14,48414
139206,Luqman,1997-01-11,2005-02-07,32538
197405,Salmi,1987-08-25,2009-09-21,61539
100348,Adeeb,1996-11-13,2016-09-06,40190
105789,Aisha,1982-01-18,2001-03-14,59509
101656,Izzati,1982-05-16,2011-05-09,52446
157471,Sofea,1989-06-09,2005-03-02,38663
170477,Rayyan,1994-05-20,2006-11-27,33066
179643,Michael,1992-10-08,2016-03-09,53846
129457,Ili,1995-10-11,2015-01-22,61612
111557,John,1992-06-27,2000-04-02,33240
110105,Rifqi,1995-12-11,2021-07-01,47363
172381,Zulaikha,1989-06-17,2017-03-22,53829
188948,Soraya,1980-06-25,2009-02-26,53458
116409,Nur,1991-02-24,2021-12-13,49180
129365,Nashit,1987-04-04,2006-06-19,31712
157973,Ikhwan,1991-07-12,2009-11-06,53097
122432,Aiman,1998-05-11,2010-04-02,47019
181451,Fikri,1990-06-21,2001-03-11,50907
153082,Zulkifli,1997-03-09,2012-04-17,45578
118836,Akmal,1994-01-08,2012-11-05,31969
108537,Syazwan,1991-02-22,2022-02-22,39118
160972,Adnan,1982-06-12,2008-04-19,43335
197914,Aqil,1992-12-05,2005-06-20,42052
162785,Fatin,1995-05-21,2009-12-16,52255
180905,Ismail,1982-10-14,2002-02-28,35511
126293,Aisha,1991-10-09,2019-08-16,56225
198609,Farah,1997-02-01,2006-06-12,56953
197162,Amin,1985-10-06,2016-04-28,46520
108724,Nashit,2000-11-17,2001-03-06,38892
106495,Nureen,1986-04-07,2014-05-24,48350
121647,Khadijah,1987-12-01,2022-10-12,35010
101833,Nurin,1992-10-06,2001-03-08,53996
154358,Nurul,1981-07-20,2004-12-16,48228
135938,Aqilah,1996-11-24,2022-02-25,32074
115004,Sofea,1999-05-09,2001-02-20,44564
176729,Sophia,1980-08-08,2003-07-15,34462
184283,Aminuddin,1987-09-26,2019-12-05,46484
179938,Aqilah,1982-01-03,2002-06-15,51777
135911,Aida,1988-02-15,2005-05-14,31168
149796,Hadi,1991-08-09,2020-02-20,44709
186382,Fatimah,2000-02-07,2008-04-22,56520
190368,Zulaikhah,1984-09-05,2007-08-07,38983
179011,Diana,1991-10-13,2010-07-24,62451
156200,Ili,1993-07-18,2014-05-26,30135
170804,Amin,1984-11-27,2021-10-01,39248
172023,Christopher,1998-01-27,2005-08-27,46804
152612,Hasif,1996-03-23,2019-01-08,40855
108623,Daniel,1990-12-03,2008-02-17,62300
146801,Siti,1996-03-16,2016-05-28,51521
123403,Nurul,1983-08-24,2015-10-20,44492
154522,Luqman,1995-01-19,2017-09-20,56004
166697,Kamil,1999-05-21,2000-11-08,52641
197214,Liyana,1982-01-19,2018-12-23,41507
153813,Ili,1996-02-22,2016-02-16,42242
111101,Aiman,1994-04-27,2015-08-26,39176
142907,Emma,1992-06-18,2019-02-04,33987
112540,Nadira,1988-07-13,2016-09-10,40197
193800,Izzati,1989-02-25,2000-03-19,48358
154365,Sofea,1984-07-08,2015-04-04,48735
151334,Anis,1994-12-27,2008-08-27,37924
134705,Emma,1992-08-01,2005-10-22,57242
110997,Imran,1993-10-12,2004-06-09,46141
153645,Syed,1990-04-14,2005-08-13,56787
150365,Khadijah,1985-08-07,2012-01-07,38202
160636,Nureen,1993-03-27,2019-03-25,41579
121740,Emma,1981-02-07,2021-03-03,50789
164435,Hamid,1992-02-27,2005-10-26,51122
181238,Syahirah,1981-10-05,2013-07-21,45452
147206,Aziz,1991-02-16,2015-09-26,50167
153709,Diana,1999-05-04,2002-03-03,57441
163582,Aminuddin,1998-02-05,2009-01-22,33544
185630,Zulkifli,1996-03-08,2007-10-18,35729
178450,Nadia,1989-07-17,2014-10-01,40088
163523,Danial,1997-03-13,2007-11-20,44654
105765,Aminuddin,1987-02-23,2002-09-05,38465
118650,Naim,1982-11-19,2018-08-05,50529
144093,Dayana,1999-10-14,2003-11-11,42420
109805,Luqman,1991-12-24,2003-10-06,57962
195281,Hakimi,1998-06-02,2009-11-21,35957
126187,Amira,2000-11-21,2006-06-20,33443
152160,Dayana,1980-03-26,2015-06-09,37250
121927,Syazwan,1993-04-01,2001-11-15,55980
162684,Zaim,1990-10-27,2015-05-01,51287
110625,Adnan,1983-06-02,2000-06-14,43694
122003,Ezra,1983-01-11,2007-11-28,55675
138273,Qistina,1984-07-27,2021-12-28,44137
177885,Sofia,2000-10-26,2008-02-22,45749
192526,Aminuddin,1995-02-28,2007-04-15,33552
146055,Afiq,1988-12-09,2015-01-24,35833
184244,Haziq,1999-08-11,2017-04-26,34182
178124,Haziq,1997-01-13,2019-02-25,48979
195041,Luqman,1997-03-08,2008-11-24,50331
160366,Elina,1992-09-23,2010-11-13,55832
115165,Aida,1993-02-10,2022-10-12,53786
119892,Aisy,1994-09-25,2019-02-13,41597
134399,Syahirah,1984-07-13,2000-12-17,55958
192951,Amin,1983-11-06,2018-08-06,39648
151717,Naim,1981-10-19,2001-12-18,51021
151969,Firdaus,1987-06-07,2013-11-28,50407
132518,Syukri,1990-09-07,2008-04-15,34140
136729,Khadijah,1985-07-20,2005-05-28,36654
115301,Izzati,1985-09-05,2022-09-15,41070
121604,Adeeb,1983-08-06,2022-11-28,47941
191205,Sofea,1985-09-03,2021-09-10,58507
192996,Liyana,1986-04-19,2021-03-07,45265
139817,Adnan,1989-10-27,2003-10-08,39434
186977,Afiq,1988-07-17,2019-03-22,40296
114629,Arissa,1988-03-16,2010-08-04,58043
139069,Zainab,1997-11-22,2017-02-21,31908
140270,Fatimah,1996-05-17,2017-10-24,59875
173356,Azfar,1980-06-14,2017-01-19,37581
143480,Jane,1987-05-23,2000-02-22,51778
153909,Nur,2000-07-05,2016-09-19,30195
176250,Siti,1988-08-23,2022-05-28,40869
154319,Wan,1986-09-06,2002-06-01,61630
107963,Ismail,1986-08-03,2008-01-13,38264
199550,Anis,1980-08-27,2009-05-09,46083
127884,Rayyan,1981-04-20,2013-07-06,52706
101906,Zulaikhah,1992-10-08,2019-11-25,38216
142651,Hasif,1984-09-19,2004-10-24,59892
104017,Nazri,1988-02-15,2012-09-08,43686
131411,Salmi,1983-02-11,2003-02-17,36580
114477,Ikhwan,1981-07-12,2020-08-07,39099
166432,Aisyah,1988-08-03,2003-07-04,52813
150241,Rifqi,1986-08-08,2010-12-18,39139
156380,Nadira,1990-09-14,2006-09-08,48856
187548,Sofea,1980-11-21,2019-10-27,52297
123898,Khadijah,1989-09-04,2008-08-21,44410
120949,Ili,1993-07-13,2022-09-27,60518
112592,Zulkifli,1992-09-12,2001-11-15,46630
137522,John,1991-03-03,2018-06-14,33386
186994,Salmi,1994-10-02,2022-12-02,37281
167187,Wan,1989-05-17,2009-09-12,50371
144165,Anis,1993-08-06,2002-01-05,31844
199909,Kamil,1989-06-06,2010-10-11,51003
180868,John,1983-01-12,2014-03-14,52983
125519,Zulaikhah,1980-12-10,2013-07-15,35063
111291,Hayati,1995-08-01,2020-10-06,43412
146303,Nurul,1985-06-19,2022-07-18,31349
159440,Ezra,1991-12-19,2007-01-02,53835
125338,Akmal,1998-10-13,2014-08-05,44117
117814,Haziq,1982-12-19,2011-04-01,36162
182843,Olivia,1994-05-04,2002-03-23,47409
164398,Zara,1992-08-27,2004-04-10,41088
171927,Diana,1992-06-07,2016-05-05,42974
125232,Nadia,1988-08-03,2021-02-03,42142
187166,Jane,1987-08-01,2020-02-23,46942
194527,Sophia,1993-01-24,2021-06-03,47553
101865,Rifqi,1989-12-15,2019-06-14,40839
120732,Zainab,1984-05-21,2021-08-07,45608
161114,Afiq,1981-06-07,2001-02-23,34201
158082,Suraya,1987-09-16,2004-08-22,31191
191187,Aqil,1994-08-05,2009-04-28,44816
153100,Izzati,1992-01-23,2007-09-17,35669
154873,Aminuddin,1984-08-04,2012-12-09,59091
107540,Haziq,1988-10-01,2000-06-17,41067
121911,Soraya,1998-09-27,2001-10-13,61695
173196,Nazri,1996-11-16,2015-11-02,41199
158336,Amir,1996-12-05,2006-10-26,48659
176009,Adeeb,1981-02-05,2001-06-13,50358
104913,Adeeb,1994-09-11,2019-07-02,60455
132836,Hasif,1997-02-20,2007-01-17,47457
144462,Farah,1980-07-04,2019-10-28,41751
166181,Danial,1998-04-03,2001-06-06,53083
157520,Nurul,1993-01-02,2002-01-15,56433
106828,Luqman,1994-11-28,2020-10-26,59892
195924,Fauzi,1996-08-21,2018-01-17,61209
171835,Aina,2000-10-27,2006-04-13,41962
126628,Hamid,1980-11-21,2007-09-09,31849
